config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
182,tabu_search,3,"{'numIterations': 64, 'tabuSize': 10}",2.72,2.68,0.15027,21,010001100101000101100
182,tabu_search,4,"{'numIterations': 64, 'tabuSize': 10}",2.72,2.68,0.14908,21,000001001100011011100
183,tabu_search,0,"{'numIterations': 64, 'tabuSize': 20}",2.72,2.68,0.14768,21,001001001100110011100
183,tabu_search,1,"{'numIterations': 64, 'tabuSize': 20}",2.72,2.68,0.14774,21,000101100100110000100
183,tabu_search,2,"{'numIterations': 64, 'tabuSize': 20}",2.72,2.68,0.14786,21,000001001101010001100
183,tabu_search,3,"{'numIterations': 64, 'tabuSize': 20}",2.72,2.68,0.14909,21,011101110100100010100
183,tabu_search,4,"{'numIterations': 64, 'tabuSize': 20}",2.72,2.68,0.14895,21,011001101111011101000
184,tabu_search,0,"{'numIterations': 64, 'tabuSize': 40}",2.72,2.68,0.14762,21,000001101111010011000
184,tabu_search,1,"{'numIterations': 64, 'tabuSize': 40}",2.72,2.68,0.15004,21,010101001110010111100
184,tabu_search,2,"{'numIterations': 64, 'tabuSize': 40}",2.72,2.68,0.14924,21,001001101111110001100
184,tabu_search,3,"{'numIterations': 64, 'tabuSize': 40}",2.72,2.68,0.14889,21,000101010100110110100
184,tabu_search,4,"{'numIterations': 64, 'tabuSize': 40}",2.72,2.68,0.14855,21,010001010100100011100
185,tabu_search,0,"{'numIterations': 1, 'tabuSize': 5}",2.31,2.35,0.01129,85,0011110011011011100000000110110100001001001100101100010110101110001010110001001000001
185,tabu_search,1,"{'numIterations': 1, 'tabuSize': 5}",2.34,2.27,0.01083,85,1000011000100010101001010011111110111111000100110001011101110000101010101100111110000
185,tabu_search,2,"{'numIterations': 1, 'tabuSize': 5}",2.03,2.01,0.01091,85,0001010001101000001111101111110101011010000010101101101010011000000001000101101101101
185,tabu_search,3,"{'numIterations': 1, 'tabuSize': 5}",1.88,1.78,0.01109,85,1001101110100001001101011010001000100100001001101110101100011011110010110010010101110
185,tabu_search,4,"{'numIterations': 1, 'tabuSize': 5}",1.85,1.94,0.01091,85,1111100101111000110011111010111111011111110000111001010101011101100111010100110000111
186,tabu_search,0,"{'numIterations': 1, 'tabuSize': 10}",1.92,1.85,0.01104,85,1110111110110000100110101000110100110010111001111011010010001011000111010110100100100
186,tabu_search,1,"{'numIterations': 1, 'tabuSize': 10}",1.94,1.94,0.01162,85,0000100111001111110101000011001000101110011100011010110111000000101100110011110100011
186,tabu_search,2,"{'numIterations': 1, 'tabuSize': 10}",2.1,2.06,0.01126,85,1101101001110100101101100100100001001110000010010001000011010110100010111100111100010
186,tabu_search,3,"{'numIterations': 1, 'tabuSize': 10}",1.94,1.93,0.01124,85,1001111100101100000001001010110011100101000000101101101110010000011010100111011101101
186,tabu_search,4,"{'numIterations': 1, 'tabuSize': 10}",1.9,1.89,0.01116,85,1011010011001101111100110000111101001000110010011011010111010000010111010110101100011
187,tabu_search,0,"{'numIterations': 1, 'tabuSize': 20}",2.16,2.19,0.01128,85,0111101101001100101000100101110000011101111001001101100011000010000011011001011010001
187,tabu_search,1,"{'numIterations': 1, 'tabuSize': 20}",1.88,1.78,0.01085,85,1000111101011101000000011100110111101110011000100000111001110110100101110100001001010
187,tabu_search,2,"{'numIterations': 1, 'tabuSize': 20}",2.1,2.09,0.01121,85,1001001101101010110000001101001010000001110011010111010001101110000010000101010101001
187,tabu_search,3,"{'numIterations': 1, 'tabuSize': 20}",1.99,2.02,0.01093,85,1110110001101100010100000001011111010100001011000011111011001111011010101101000100100
187,tabu_search,4,"{'numIterations': 1, 'tabuSize': 20}",2.66,2.61,0.01103,85,0011011111010010001001000000110010000000000000100111000010010011001100001010101001010
188,tabu_search,0,"{'numIterations': 1, 'tabuSize': 40}",2.01,1.99,0.01118,85,1010110111001101111001001111100011010100101100100111101001111000110011010111001000100
188,tabu_search,1,"{'numIterations': 1, 'tabuSize': 40}",2.01,1.98,0.01102,85,0111010000001011100111101001110111010110010100011110101101111110100111000000101110101
188,tabu_search,2,"{'numIterations': 1, 'tabuSize': 40}",2.11,2.01,0.01079,85,0000011001111110101110001111101001011111010011100010011110000110110001101100000110100
188,tabu_search,3,"{'numIterations': 1, 'tabuSize': 40}",2.01,1.95,0.01148,85,0000011000000111011111110000000001001110101010100010101001011101110110010011101000100
188,tabu_search,4,"{'numIterations': 1, 'tabuSize': 40}",2.12,2.09,0.01149,85,0011011110010101111001100011101010000111101100100010011101100000110100000101011011011
189,tabu_search,0,"{'numIterations': 2, 'tabuSize': 5}",2.31,2.29,0.02257,85,0110010010100001011001001011111101111110000101000111000010011000100101001001011011011
189,tabu_search,1,"{'numIterations': 2, 'tabuSize': 5}",2.66,2.61,0.02214,85,0001001111001011111101100111000101100011001110000100100000011110000001100000110001100
189,tabu_search,2,"{'numIterations': 2, 'tabuSize': 5}",2.22,2.25,0.02207,85,1000011001101001111110100000110101100100001101001010010011011101001011101011111001111
189,tabu_search,3,"{'numIterations': 2, 'tabuSize': 5}",2.56,2.49,0.02187,85,0110011011000001000100011010001011001000001011000001110001110000001001110110010101000
189,tabu_search,4,"{'numIterations': 2, 'tabuSize': 5}",2.24,2.19,0.02225,85,0001010111011011101101001000011011100111111000100000001011000000010001010110110011101
190,tabu_search,0,"{'numIterations': 2, 'tabuSize': 10}",2.44,2.36,0.02197,85,0101010110011011001101111110101100101111000000000011000111101010001011010111100011110
190,tabu_search,1,"{'numIterations': 2, 'tabuSize': 10}",2.1,2.11,0.02204,85,1000001101110011110010110100110110100111001100111110111100010110101011101100101011111
190,tabu_search,2,"{'numIterations': 2, 'tabuSize': 10}",1.91,1.89,0.02224,85,0101101100011100010111001101100101100001110111101101110001010001000101110101011010001
190,tabu_search,3,"{'numIterations': 2, 'tabuSize': 10}",1.96,2.01,0.02274,85,1100001101001101111010010111000111000111111010111011100101001101011000111011011010001
190,tabu_search,4,"{'numIterations': 2, 'tabuSize': 10}",2.15,2.09,0.02159,85,1100101011100110111101001001101001111001111001010011110010101000111110010100001010000
191,tabu_search,0,"{'numIterations': 2, 'tabuSize': 20}",2.24,2.16,0.02227,85,1011001111110110001100001100000010010110100110111110011111101100101000110110101010100
191,tabu_search,1,"{'numIterations': 2, 'tabuSize': 20}",1.99,1.96,0.02169,85,1010000111010100011000001111110111110101011000000111111000001011111101100100001110101
